experiment_id,manifest_set_id,manifest_set_version,ablation_group,condition_id,scenario_id,repetition,seed,ticks,agents,contact,modifier,passed,failure_bucket,deterministic_replay_matched,mutations,invalid_inputs,invalid_outputs,observations,decisions,trace_only_decisions,decision_cardinality_errors,privileged_truth_decisions,blocked_privileged_access_attempts,observations_per_tick,trace_only_decision_rate,fatigue_delta,confidence_delta
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,12,1013,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,13,1014,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,14,1015,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,15,1016,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,16,1017,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,17,1018,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,18,1019,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,19,1020,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,20,1021,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,21,1022,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,22,1023,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,23,1024,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,24,1025,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,25,1026,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,26,1027,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,27,1028,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,28,1029,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_off,paper_modifier_off,29,1030,5,1,false,false,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,0,1001,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,1,1002,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,2,1003,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,3,1004,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,4,1005,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,5,1006,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,6,1007,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,7,1008,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,8,1009,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,9,1010,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,10,1011,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,11,1012,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,12,1013,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,13,1014,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,14,1015,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,15,1016,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,16,1017,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,17,1018,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,18,1019,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,synthetic_modifier_ablation,modifier_on,paper_modifier_on,19,1020,5,1,false,true,true,none,true,0,0,0,0,5,5,0,0,0,0.000000,1.000000,-0.192735,0.077094
